0 0 0.067399
0 1 0.007619
0 2 -0.080856
0 3 -0.145657
0 4 -0.400617
0 5 -0.117511
0 6 -0.225774
0 7 -0.246113
0 8 -0.303289
0 9 0.028613
0 10 0.168628
0 11 0.138989
0 12 0.136041
0 13 0.022191
0 14 0.000779
0 15 0.252966
0 16 0.215528
0 17 0.124504
0 18 0.109375
0 19 0.136467
0 20 0.322538
0 21 0.271164
0 22 0.252852
0 23 0.111958
0 24 0.189847
0 25 0.170766
0 26 0.181964
0 27 0.177348
1 1 -0.348106
1 2 -0.436488
1 3 -0.411371
1 4 -0.488671
1 5 -0.359635
1 6 -0.422153
1 7 -0.469935
1 8 -0.370816
1 9 -0.094028
1 10 -0.021772
1 11 -0.037536
1 12 -0.030701
1 13 -0.005670
1 14 -0.016504
1 15 0.105535
1 16 0.130726
1 17 0.071913
1 18 0.012686
1 19 0.020065
1 20 0.137978
1 21 0.153633
1 22 0.155201
1 23 -0.035160
1 24 -0.097277
1 25 -0.108008
1 26 -0.101520
1 27 -0.101089
2 2 -0.503711
2 3 -0.462096
2 4 -0.430706
2 5 -0.436160
2 6 -0.473317
2 7 -0.540213
2 8 -0.402799
2 9 -0.129399
2 10 -0.127001
2 11 -0.115208
2 12 -0.144369
2 13 -0.081027
2 14 -0.078432
2 15 -0.017375
2 16 0.054041
2 17 0.022700
2 18 -0.035913
2 19 -0.035600
2 20 0.025764
2 21 0.079787
2 22 0.090307
2 23 -0.090882
2 24 -0.218090
2 25 -0.224066
2 26 -0.219856
2 27 -0.216302
3 3 -0.531100
3 4 -0.262445
3 5 -0.445192
3 6 -0.472076
3 7 -0.522389
3 8 -0.414674
3 9 -0.204895
3 10 -0.085185
3 11 -0.086460
3 12 -0.111777
3 13 -0.041498
3 14 -0.026506
3 15 -0.060181
3 16 0.023449
3 17 -0.008188
3 18 -0.072378
3 19 -0.079676
3 20 0.085908
3 21 0.126987
3 22 0.134049
3 23 -0.114208
3 24 -0.202837
3 25 -0.204029
3 26 -0.198360
3 27 -0.192829
4 4 -0.886145
4 5 -0.432150
4 6 -0.443318
4 7 -0.396594
4 8 -0.330370
4 9 -0.391355
4 10 -0.261427
4 11 -0.240193
4 12 -0.204854
4 13 -0.253238
4 14 -0.225891
4 15 -0.224796
4 16 -0.186530
4 17 -0.167818
4 18 -0.224065
4 19 -0.217794
4 20 -0.098226
4 21 -0.072392
4 22 -0.074551
4 23 -0.371525
4 24 -0.332963
4 25 -0.327974
4 26 -0.338900
4 27 -0.344134
5 5 -0.489383
5 6 -0.554329
5 7 -0.684584
5 8 -0.479506
5 9 -0.215591
5 10 -0.129790
5 11 -0.132601
5 12 -0.152988
5 13 -0.114393
5 14 -0.122417
5 15 0.051228
5 16 0.082251
5 17 0.018319
5 18 -0.072001
5 19 -0.062257
5 20 0.051812
5 21 0.049733
5 22 0.042942
5 23 -0.232652
5 24 -0.160789
5 25 -0.177747
5 26 -0.160285
5 27 -0.157072
6 6 -0.610587
6 7 -0.752797
6 8 -0.522999
6 9 -0.257530
6 10 -0.221324
6 11 -0.208934
6 12 -0.236814
6 13 -0.191663
6 14 -0.189856
6 15 -0.066508
6 16 0.002889
6 17 -0.042188
6 18 -0.136655
6 19 -0.133742
6 20 -0.051565
6 21 -0.024601
6 22 -0.016767
6 23 -0.295709
6 24 -0.281330
6 25 -0.287642
6 26 -0.278825
6 27 -0.272912
7 7 -0.793602
7 8 -0.683120
7 9 -0.340628
7 10 -0.208443
7 11 -0.159401
7 12 -0.209092
7 13 -0.262650
7 14 -0.274152
7 15 -0.200140
7 16 -0.152853
7 17 -0.139376
7 18 -0.231910
7 19 -0.274491
7 20 -0.099147
7 21 -0.074419
7 22 -0.077654
7 23 -0.539364
7 24 -0.355084
7 25 -0.360652
7 26 -0.356094
7 27 -0.353131
8 8 -0.532144
8 9 -0.264625
8 10 -0.163957
8 11 -0.161187
8 12 -0.213911
8 13 -0.172173
8 14 -0.171631
8 15 -0.092857
8 16 -0.037829
8 17 -0.068482
8 18 -0.157300
8 19 -0.172127
8 20 -0.091358
8 21 -0.063779
8 22 -0.056809
8 23 -0.230791
8 24 -0.253879
8 25 -0.249503
8 26 -0.244321
8 27 -0.236760
9 9 -0.084720
9 10 -0.040199
9 11 -0.051358
9 12 0.006013
9 13 -0.035962
9 14 -0.035897
9 15 0.201368
9 16 0.210136
9 17 0.138736
9 18 0.085402
9 19 0.105132
9 20 0.062757
9 21 0.015641
9 22 0.016430
9 23 0.052905
9 24 -0.001740
9 25 -0.008165
9 26 0.001242
9 27 0.009395
10 10 0.152589
10 11 0.121176
10 12 0.077548
10 13 0.133562
10 14 0.114696
10 15 0.301862
10 16 0.247231
10 17 0.179157
10 18 0.167323
10 19 0.182610
10 20 0.327425
10 21 0.297648
10 22 0.288860
10 23 0.122926
10 24 0.194560
10 25 0.177110
10 26 0.192922
10 27 0.184182
11 11 0.103012
11 12 0.059283
11 13 0.105156
11 14 0.093271
11 15 0.260880
11 16 0.223743
11 17 0.170612
11 18 0.156200
11 19 0.171317
11 20 0.292152
11 21 0.264200
11 22 0.255598
11 23 0.108039
11 24 0.150154
11 25 0.135417
11 26 0.150878
11 27 0.144903
12 12 0.018217
12 13 0.053542
12 14 0.044082
12 15 0.288899
12 16 0.248899
12 17 0.187611
12 18 0.188114
12 19 0.201560
12 20 0.324980
12 21 0.299847
12 22 0.290504
12 23 0.137318
12 24 0.147761
12 25 0.135799
12 26 0.150039
12 27 0.147344
13 13 0.103990
13 14 0.099886
13 15 0.295185
13 16 0.269107
13 17 0.190359
13 18 0.160293
13 19 0.165898
13 20 0.312543
13 21 0.285346
13 22 0.280917
13 23 0.121579
13 24 0.149889
13 25 0.146650
13 26 0.143340
13 27 0.144481
14 14 0.079898
14 15 0.280367
14 16 0.255466
14 17 0.186236
14 18 0.145258
14 19 0.164832
14 20 0.293843
14 21 0.271750
14 22 0.266380
14 23 0.106597
14 24 0.127652
14 25 0.126652
14 26 0.127476
14 27 0.131161
15 15 0.480512
15 16 0.451464
15 17 0.337426
15 18 0.279388
15 19 0.311760
15 20 0.278088
15 21 0.241010
15 22 0.229861
15 23 0.277528
15 24 0.323213
15 25 0.297680
15 26 0.313566
15 27 0.303427
16 16 0.428212
16 17 0.333540
16 18 0.294842
16 19 0.320744
16 20 0.227652
16 21 0.208118
16 22 0.200714
16 23 0.259716
16 24 0.270298
16 25 0.256619
16 26 0.262825
16 27 0.255882
17 17 0.255484
17 18 0.215382
17 19 0.227049
17 20 0.134520
17 21 0.127316
17 22 0.121265
17 23 0.185705
17 24 0.170158
17 25 0.163801
17 26 0.167931
17 27 0.165401
18 18 0.161169
18 19 0.161170
18 20 0.102174
18 21 0.082095
18 22 0.084655
18 23 0.154822
18 24 0.117288
18 25 0.110215
18 26 0.113954
18 27 0.113881
19 19 0.171615
19 20 0.118951
19 21 0.105797
19 22 0.106015
19 23 0.171352
19 24 0.140824
19 25 0.130073
19 26 0.135573
19 27 0.129703
20 20 0.492972
20 21 0.444065
20 22 0.425884
20 23 0.223553
20 24 0.346969
20 25 0.320717
20 26 0.347092
20 27 0.335500
21 21 0.395006
21 22 0.379191
21 23 0.221562
21 24 0.309574
21 25 0.290681
21 26 0.304238
21 27 0.301326
22 22 0.366276
22 23 0.221943
22 24 0.294400
22 25 0.278778
22 26 0.292398
22 27 0.286702
23 23 0.037556
23 24 0.101579
23 25 0.085060
23 26 0.089173
23 27 0.091056
24 24 0.205554
24 25 0.176138
24 26 0.200967
24 27 0.186826
25 25 0.149362
25 26 0.168853
25 27 0.159142
26 26 0.193302
26 27 0.184669
27 27 0.178443
